회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,상장일,상장폐지일,총자본증가율(IFRS),유형자산증가율(IFRS),비유동생물자산증가율(IFRS),투자부동산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),자기자본증가율(IFRS),매출액증가율(IFRS),정상영업이익증가율(IFRS),순이익증가율(IFRS),총포괄이익증가율(IFRS),종업원1인당 부가가치증가율(IFRS),종업원수증가율(IFRS),종업원1인당 매출액증가율(IFRS),종업원1인당 인건비증가율(IFRS),매출액총이익률(IFRS),매출액정상영업이익률(IFRS),매출액순이익률(IFRS),총자본사업이익률(IFRS),총자본정상영업이익률(IFRS),총자본순이익률(IFRS),자기자본정상영업이익률(IFRS),자기자본순이익률(IFRS),경영자본정상영업이익률(IFRS),경영자본순이익률(IFRS),자본금정상영업이익률(IFRS),자본금순이익률(IFRS),매출원가 대 매출액비율(IFRS),영업비용 대 영업수익비율(IFRS),기타손익비률(IFRS),금융손익비율(IFRS),금융비용부담률(IFRS),외환이익 대 매출액비율(IFRS),광고선전비 대 매출액비율(IFRS),세금과공과 대 세금과공과 차감전순이익률(IFRS),기업순이익률(IFRS),수지비율(관계기업투자손익 제외)(IFRS),인건비 대 총비용비율(IFRS),R & D 투자효율(IFRS),세금과공과 대 총비용비율(IFRS),금융비용 대 총비용비율(IFRS),감가상각비 대 총비용비율(IFRS),감가상각률(IFRS),누적감가상각률(IFRS),이자부담률(IFRS),지급이자율(IFRS),차입금평균이자율(IFRS),유보율(IFRS),사내유보율(IFRS),사내유보 대 자기자본비율(IFRS),적립금비율(재정비율)(IFRS),평균배당률(IFRS),자기자본배당률(IFRS),배당성향(IFRS),1주당매출액(IFRS)(원),1주당순이익(IFRS)(원),1주당 CASH FLOW(IFRS)(원),1주당순자산(IFRS)(원),1주당정상영업이익(IFRS)(원),유동자산구성비율(IFRS),재고자산 대 유동자산비율(IFRS),유동자산 대 비유동자산비율(IFRS),당좌자산구성비율(IFRS),비유동자산구성비율(IFRS),자기자본구성비율(IFRS),타인자본구성비율(IFRS),자기자본배율(IFRS),비유동비율(IFRS),비유동장기적합률(IFRS),유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),매출채권비율(IFRS),재고자산 대 순운전자본비율(IFRS),매출채권 대 매입채무비율(IFRS),매출채권 대 상,매입채무 대 재고자산비율(IFRS),부채비율(IFRS),유동부채비율(IFRS),단기차입금 대 총차입금비율(IFRS),비유동부채비율(IFRS),비유동부채 대 순운전자본비율(IFRS),순운전자본비율(IFRS),차입금의존도(IFRS),차입금비율(IFRS),이자보상배율(이자비용)(IFRS),이자보상배율(순금융비용)(IFRS),유보액대비율(IFRS),유보액 대 납입자본배율(IFRS),유동자산집중도(IFRS),비유동자산집중도(IFRS),투자집중도(IFRS),CASH FLOW 대 부채비율(IFRS),CASH FLOW 대 차입금비율(IFRS),CASH FLOW 대 총자본비율(IFRS),CASH FLOW 대 매출액비율(IFRS),정상영업이익대비이자보상배율(IFRS),총자본회전률(IFRS),경영자본회전률(IFRS),자기자본회전률(IFRS),자본금회전률(IFRS),타인자본회전률(IFRS),매입채무회전률(IFRS),매입채무회전기간(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),재고자산회전률(IFRS),재고자산회전기간(IFRS),상품,원,재공품회전률(IFRS),매출채권회전률(IFRS),매출채권회전기간(IFRS),비유동자산회전률(IFRS),유형자산회전율(IFRS),순운전자본회전률(IFRS),운전자본회전률(IFRS),1회전기간(IFRS),부가가치(IFRS)(백만원),종업원1인당 부가가치(IFRS)(백만원),종업원1인당 매출액(IFRS)(백만원),종업원1인당 정상영업이익(IFRS)(백만원),종업원1인당 순이익(IFRS)(백만원),종업원1인당 인건비(IFRS)(백만원),노동장비율(IFRS),기계장비율(IFRS),자본집약도(IFRS),총자본투자효율(IFRS),설비투자효율(IFRS),기계투자효율(IFRS),부가가치율(IFRS),노동소득분배율(IFRS),자본분배율(IFRS),이윤분배율(IFRS),부가가치(IFRS)(백만원).1,법인세비용차감전(계속사업)손익(IFRS)(백만원),인건비(IFRS)(백만원),금융비용(IFRS)(백만원),임차료(IFRS)(백만원),세금과공과(IFRS)(백만원),감가상각비(IFRS)(백만원),종업원1인당 부가가치(IFRS)(백만원).1,총자본투자효율(IFRS).1,기계투자효율(IFRS).1,부가가치율(IFRS).1,종업원수(IFRS),"매출채권 대 상,제품비율(IFRS)","상품,제품회전률(IFRS)","원,부재료회전률(IFRS)",label
대한그린파워(주),60900,2015,5,35,64202,"  전기, 가스, 증기 및 공기조절 공급업 ",2002-09-17,,-18.74,21.56,0.0,0.0,-35.14,136.64,2294.88,0.0,27.02,0.0,0.0,0.0,0.0,-39.47,109.85,-22.03,-25.8,-46.61,-49.36,-29.97,-33.77,-35.76,0.0,0.0,-71.15,-75.34,-52.5,-55.59,125.8,146.61,0.67,25.88,5.46,-0.24,0.0,0.0,-31.8,130.45,4.12,0.0,0.0,2.78,1.7,11.66,19.15,3.27,48.03,9.3,94.82,0.0,-493.51,48.83,0.0,0.0,0.0,1478.0,-1889.0,-1686.46,1210.33,-688.92,27.8,32.42,38.51,18.79,72.2,75.22,24.78,194.73,95.98,87.38,160.03,108.15,19.36,111.85,86.42,1093.66,,10.23,32.94,23.09,58.92,9.84,71.0,10.43,18.02,23.96,-4.35,-7.41,36.63,0.95,24.47,113.55,77.37,-251.63,-345.93,-62.35,-77.16,-8.53,0.72,1.53,0.0,1.13,0.6,21.96,16.62,4.09,5.36,17.21,21.21,,,587.45,9.51,38.37,0.88,3.46,0.53,0.21,0.02,-4531.64,-197.03,679.01,-316.5,-335.14,55.09,215.62,87.63,840.33,-23.45,-91.38,-224.84,-29.02,0.0,0.0,0.0,-4531.64,-7174.19,1266.96,853.31,0.0,0.0,522.29,-197.03,-23.45,-224.84,-29.02,23.0,1290.55,206.89,44.57,1
더라미(주),32860,2012,6,38,53803,"  폐기물 수집, 운반, 처리 및 원료 재생업 ",1997-07-04,,-8.79,7.32,0.0,46.84,3.92,-18.41,-33.92,-15.48,10.42,0.0,0.0,-1076.84,-151.98,-65.73,222.23,53.6,2.94,-1.38,-7.66,-2.17,-2.26,-12.54,-11.15,-61.92,-2.83,-15.74,-21.72,-120.57,97.06,101.38,-5.67,-2.7,2.7,0.39,0.01,0.0,-8.12,106.97,1.57,0.0,0.0,2.49,0.63,8.76,22.72,5.54,7.78,8.41,90.74,0.0,-40.64,63.91,0.0,0.0,0.0,7336.05,-567.0,-596.25,808.36,-101.2,50.91,51.52,103.72,24.68,49.09,19.45,80.55,166.24,252.43,134.36,80.22,38.89,4.03,35.91,0.0,73.38,,48.94,414.25,326.38,72.92,87.87,0.0,-12.55,60.8,312.68,-0.5,-1.61,10.61,0.91,33.01,28.06,44.2,-16.76,-22.21,-13.5,-7.87,-0.51,1.64,2.05,8.09,15.74,2.05,9.03,40.43,3.03,7.24,5.21,70.1,,,228.39,15.41,23.69,3.56,5.29,1.42,0.09,0.02,-2817.09,-57.49,3716.39,-51.27,-284.61,63.03,501.33,205.58,2165.35,-2.66,-11.47,-27.97,-1.55,0.0,0.0,0.0,-2817.09,-12842.1,3088.67,4916.75,880.58,0.0,1236.81,-57.49,-2.66,-27.97,-1.55,49.0,150.67,11.99,9.63,0
더라미(주),32860,2013,6,38,53803,"  폐기물 수집, 운반, 처리 및 원료 재생업 ",1997-07-04,,10.08,7.32,0.0,197.02,35.21,-14.15,-56.78,-2.99,8.31,0.0,0.0,0.0,0.0,-48.98,112.29,41.29,-7.75,-11.98,-14.41,-21.15,-21.2,-25.5,-116.23,-139.86,-28.87,-34.74,-107.86,-129.79,107.75,111.98,-2.62,-2.79,2.79,1.03,0.02,0.0,-20.57,114.29,0.97,0.0,0.0,2.39,0.8,12.0,34.6,6.04,8.11,8.35,-26.55,0.0,-183.13,-32.02,0.0,0.0,0.0,5916.36,-716.0,-526.3,595.53,-708.59,39.71,25.94,65.85,29.41,60.29,17.14,82.86,63.76,351.86,214.48,55.23,40.91,0.1,151.87,0.0,88.05,,172.47,483.57,419.51,82.05,64.05,0.0,-32.18,58.55,341.68,-4.26,-4.23,-7.13,-0.27,25.45,31.06,42.15,-16.71,-23.65,-13.85,-8.2,-4.29,1.77,2.41,9.7,9.01,2.16,11.48,31.8,3.93,6.52,9.9,36.88,,,332.65,13.96,26.15,3.22,5.34,1.57,0.08,0.03,-18431.86,-737.27,7889.37,-944.9,-1136.96,89.06,1097.27,377.39,4672.01,-15.78,-67.19,-195.36,-9.35,0.0,0.0,0.0,-18431.86,-28785.39,2226.54,5500.54,992.69,0.0,1848.71,-737.27,-15.78,-195.36,-9.35,25.0,9744.63,57.84,13.11,1
더라미(주),32860,2014,6,38,53803,"  폐기물 수집, 운반, 처리 및 원료 재생업 ",1997-07-04,,-32.24,-17.8,0.0,-15.79,-23.88,-44.94,-24.4,0.0,-5.85,0.0,0.0,0.0,0.0,-28.0,30.76,-20.45,-0.85,-6.51,-18.11,-12.21,-12.35,-34.33,0.0,0.0,-17.61,-48.98,-35.08,-97.54,100.85,106.51,-10.64,-2.56,2.56,-0.38,0.01,0.0,-29.47,116.96,0.58,0.0,0.0,2.17,0.87,12.91,44.12,5.33,7.78,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2471.06,-504.0,-52.8,0.0,-160.95,32.26,35.61,47.63,20.77,67.74,0.0,103.32,0.0,0.0,0.0,36.07,23.22,0.07,75.78,0.0,74.45,,101.79,0.0,0.0,83.48,0.0,0.0,-57.19,79.44,0.0,-2.47,-5.69,0.0,0.0,19.36,33.4,29.18,-13.16,-17.11,-13.59,-5.79,-2.54,1.9,2.7,0.0,5.39,2.08,12.38,29.48,5.16,7.31,17.58,20.76,,,0.0,14.76,24.72,2.99,5.33,1.64,0.05,0.06,-23688.96,-1316.05,10316.45,-671.94,-1868.51,70.85,1302.49,593.28,4396.73,-29.93,-101.04,-221.83,-12.76,0.0,0.0,0.0,-23688.96,-31850.81,1275.3,4760.19,490.54,0.0,1911.75,-1316.05,-29.93,-221.83,-12.76,18.0,2130.16,726.85,20.62,1
더라미(주),32860,2015,6,38,53803,"  폐기물 수집, 운반, 처리 및 원료 재생업 ",1997-07-04,,-60.43,-99.52,0.0,0.0,-99.47,21.55,-76.87,0.0,-70.2,0.0,0.0,0.0,0.0,22.22,-75.62,-32.25,13.49,1.67,-62.72,2.04,1.68,-62.84,0.0,0.0,3.04,-113.98,4.02,-150.55,86.51,98.33,2.5,-1.83,1.83,-0.99,0.01,0.0,-61.01,96.3,1.76,0.0,0.0,1.69,2.39,17.76,8.84,1.57,0.0,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.59,-767.0,-7.65,0.0,20.38,99.1,6.78,10973.89,92.38,0.9,0.0,150.13,0.0,0.0,0.0,102.86,95.89,2.72,68.02,243.74,212.74,,31.97,0.0,0.0,0.0,0.0,1952.27,2.76,0.0,0.0,0.76,3.28,0.0,0.0,51.11,48.69,12.13,-4.59,0.0,-6.89,-3.9,0.91,1.0,1.82,0.0,2.4,0.86,11.15,32.74,1.96,2.44,9.89,36.92,,,0.0,13.3,27.44,2.05,3.5,0.7,0.08,0.03,6017.92,273.54,2515.5,42.08,-1577.68,48.0,6.88,0.77,1423.63,19.21,3975.62,35395.37,10.87,17.55,82.45,-576.76,6017.92,2311.41,1056.08,1012.52,200.67,0.0,1437.23,273.54,19.21,35395.37,10.87,22.0,109.77,68.04,13.48,1
디에스티(주),33430,2012,4,29,32902,  기타 기계 및 장비 제조업 ,1998-05-25,2021/09/02,-13.27,-40.88,0.0,-40.16,-39.78,53.81,0.0,-27.81,7.41,0.0,0.0,0.0,-790.59,-30.77,55.15,22.6,9.64,-33.2,-77.83,-7.84,-7.84,-18.38,-18.31,-42.92,-27.85,-65.28,-14.47,-33.92,90.36,133.2,-44.63,-13.89,13.89,-1.13,0.18,0.0,-15.1,147.08,5.98,0.0,0.0,9.4,3.88,77.55,183.54,5.74,9.8,9.37,-33.36,0.0,-65.51,-49.61,0.0,0.0,0.0,207.14,-170.0,5.94,314.5,-68.77,50.23,0.0,100.91,50.23,49.77,38.66,61.34,60.81,128.75,100.07,99.93,99.93,3.07,0.0,0.0,17.13,,0.0,158.67,130.02,73.98,28.66,0.0,-0.03,36.08,93.34,-2.39,-4.6,-21.21,-0.33,162.98,260.39,108.02,-6.2,-10.53,-3.8,-14.95,-2.39,0.24,0.84,0.55,0.44,0.41,7.37,49.51,0.61,0.62,35.9,10.17,,,0.0,5.72,63.76,0.38,70.64,0.32,0.03,0.04,-3892.32,-432.48,924.76,-307.02,-719.71,81.8,9.73,0.0,3636.85,-11.89,-4445.89,-43248005.11,-46.77,0.0,0.0,0.0,-3892.32,-6477.43,736.16,1156.33,215.07,0.0,477.56,-432.48,-11.89,-43248005.11,-46.77,9.0,0.0,47.43,147.56,0
삼영이엔씨(주),65570,2012,5,26,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2003-01-21,,10.17,27.38,0.0,0.0,13.43,9.1,5.44,10.85,-1.34,1.89,-7.87,-7.87,-17.18,15.87,-14.85,-6.99,47.35,22.77,17.62,14.5,14.48,11.21,17.22,13.32,14.59,11.29,224.78,173.95,52.65,77.23,-3.04,-2.99,0.56,-2.43,0.14,10.7,11.57,80.4,18.35,0.0,0.0,0.69,6.16,12.95,32.98,2.25,5.14,6.22,1331.14,100.0,81.73,96.96,39.61,2.89,22.77,4935.44,922.0,596.63,5718.22,1123.92,74.47,46.63,291.68,39.75,25.53,84.38,15.62,1372.9,30.26,30.26,476.71,254.43,34.4,90.73,59.01,1525.31,,5.95,18.51,18.51,0.0,0.0,0.0,58.85,6.84,8.11,39.23,36.18,81.81,13.31,117.63,39.59,163.79,44.62,101.84,6.97,11.49,40.6,0.64,0.64,0.76,9.87,4.01,20.39,17.9,0.85,1.62,1.79,203.53,,,5.35,2.02,180.9,2.53,5.28,0.71,0.0,0.0,17430.48,59.69,148.74,33.87,26.21,22.09,31.58,3.41,245.18,24.35,189.04,1751.95,40.13,37.01,62.99,43.91,17430.48,8570.79,6450.84,243.62,0.0,0.0,2165.23,59.69,24.35,1751.95,40.13,292.0,281.64,6.09,4.84,1
삼영이엔씨(주),65570,2013,5,26,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2003-01-21,,8.93,43.4,0.0,0.0,23.35,3.99,3.55,16.03,3.4,-7.76,-2.15,-2.15,9.52,-7.53,11.83,12.23,43.82,20.32,16.68,12.21,12.2,10.01,13.98,11.48,12.27,10.07,207.35,170.22,56.18,79.68,-1.15,-0.93,0.23,-0.7,0.4,12.97,10.15,81.05,18.19,0.0,0.0,0.28,6.1,11.81,27.25,1.09,3.49,2.82,1493.04,0.0,78.39,93.72,42.0,2.64,24.67,5103.32,870.0,704.46,6769.19,1036.74,71.09,46.43,245.9,38.08,28.91,89.88,10.12,1593.04,32.16,30.71,1213.99,650.32,86.94,92.4,50.6,1615.66,,5.72,11.26,6.52,0.0,4.74,6.54,65.23,4.26,4.74,78.71,83.83,84.24,14.93,121.08,45.45,172.8,72.54,172.17,7.34,12.75,87.81,0.6,0.6,0.69,10.21,4.71,30.44,11.99,0.83,1.54,1.78,205.63,,,7.13,1.94,188.32,2.2,4.0,0.72,0.0,0.0,17651.02,65.37,166.33,33.79,27.74,24.79,48.97,3.07,288.83,22.63,133.5,2128.07,39.3,37.93,62.07,42.43,17651.02,8605.69,6694.56,103.9,0.0,0.0,2246.87,65.37,22.63,2128.07,39.3,270.0,243.66,5.05,4.44,1
삼영이엔씨(주),65570,2014,5,26,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2003-01-21,,12.81,37.88,0.0,0.0,24.15,8.2,7.86,7.74,-4.8,-13.25,-2.9,-2.9,0.72,4.07,-8.53,7.54,41.34,18.51,17.01,9.55,9.54,8.76,10.87,9.99,9.58,8.81,179.87,165.29,58.66,81.49,1.64,1.6,0.13,1.73,0.26,15.58,8.83,80.47,21.11,0.0,0.0,0.16,6.59,9.78,22.35,0.54,1.21,1.5,1616.33,0.0,79.7,94.17,42.0,2.45,25.41,4858.27,826.0,915.39,7325.34,899.35,68.19,46.28,214.32,36.63,31.81,85.84,14.16,1716.33,37.06,34.8,795.32,427.23,60.23,92.79,52.94,1461.37,,6.35,16.5,9.99,14.84,6.51,9.38,59.61,6.18,7.2,120.26,156.73,80.84,16.16,135.0,59.1,204.75,57.2,131.09,8.1,16.67,143.07,0.52,0.52,0.59,9.72,4.2,26.43,13.81,0.74,1.38,1.6,228.4,,,6.19,1.73,211.51,1.69,2.72,0.67,0.0,0.0,18501.65,65.84,152.15,28.16,25.88,26.66,64.88,4.39,313.09,21.03,101.49,1500.0,43.28,40.5,59.5,39.31,18501.65,8614.45,7492.5,55.32,0.0,0.0,2339.39,65.84,21.03,1500.0,43.28,281.0,262.64,4.37,4.25,1
삼영이엔씨(주),65570,2015,5,26,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2003-01-21,,0.58,-3.44,0.0,0.0,1.39,0.21,-3.19,4.52,-18.78,-37.72,-27.66,-27.66,-9.83,-5.69,-13.88,3.88,43.22,14.19,15.15,5.62,5.59,5.96,6.38,6.81,5.62,6.0,112.02,119.57,56.78,85.81,2.87,2.76,0.36,3.11,0.18,11.23,6.1,83.58,24.34,0.0,0.0,0.41,7.77,8.72,25.75,1.13,3.28,3.02,1693.9,0.0,80.34,94.43,46.2,2.58,38.64,3945.82,598.0,1461.95,7588.71,560.11,67.93,44.71,211.84,37.56,32.07,89.19,10.81,1793.9,35.95,34.39,1006.42,556.45,203.11,71.83,49.64,1855.03,,3.87,12.11,7.57,23.24,4.55,6.63,61.18,5.23,5.87,32.47,48.64,84.22,16.94,172.94,81.17,252.96,109.4,225.92,11.82,30.12,39.62,0.39,0.4,0.45,7.89,3.15,24.77,14.74,0.58,1.06,1.27,287.18,,,5.36,1.54,236.87,1.23,1.94,0.52,0.0,0.0,15733.33,59.37,131.03,18.6,19.85,27.7,66.43,4.02,333.94,17.78,89.38,1476.38,45.31,46.65,53.35,33.44,15733.33,5926.46,7339.74,124.4,0.0,0.0,2342.74,59.37,17.78,1476.38,45.31,265.0,171.91,3.3,3.37,1
삼영이엔씨(주),65570,2016,5,26,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2003-01-21,,5.2,-3.92,0.0,0.0,3.25,6.13,12.28,6.61,3.22,62.15,43.61,43.61,20.51,-3.02,6.43,1.02,46.23,22.3,21.08,8.92,8.8,8.32,9.8,9.27,8.88,8.39,181.65,171.72,53.77,77.7,2.27,2.12,0.01,2.13,0.07,14.21,8.32,76.3,25.35,0.0,0.0,0.01,8.41,8.67,28.15,0.03,3.04,2.64,1812.54,0.0,81.68,94.77,51.0,2.67,29.7,4072.75,859.0,681.91,7995.23,908.24,68.53,47.3,217.73,36.11,31.47,90.39,9.61,1912.54,34.82,33.82,986.17,519.67,171.06,66.71,52.64,1583.37,,4.21,10.63,7.69,30.28,2.94,4.32,61.58,3.82,4.22,74.05,3217.5,85.66,18.13,172.87,80.47,257.42,105.43,265.42,10.13,26.32,2918.83,0.39,0.4,0.44,8.15,3.87,31.0,11.77,0.58,1.07,1.26,290.53,,,5.32,1.82,200.82,1.24,2.08,0.53,0.0,0.0,18387.65,71.55,139.46,31.1,29.4,27.98,65.81,4.55,362.25,19.75,108.72,1572.02,51.3,39.11,60.89,41.09,18387.65,8807.58,7190.98,2.74,0.0,0.0,2386.34,71.55,19.75,1572.02,51.3,257.0,182.3,3.22,3.36,1
씨앤티85(주),56730,2016,5,41,32605,  종합 건설업 ,2002-01-04,,8.95,-2.33,0.0,0.0,5.76,17.06,0.0,-16.42,-51.96,0.0,0.0,0.0,-5566.25,25.0,-61.57,-10.42,14.7,-48.13,-101.2,-10.16,-10.33,-21.73,-25.25,-53.09,-10.62,-22.33,-31.12,-65.44,85.3,148.13,-46.35,-17.54,16.21,4.27,0.0,0.0,-18.25,184.25,6.48,0.09,0.0,7.84,2.56,3.3,27.33,5.89,7.15,7.65,260.93,0.0,-283.44,160.59,0.0,0.0,0.0,182.88,-1104.0,-86.78,303.36,-88.01,30.29,0.0,43.45,30.29,69.71,35.74,64.26,360.93,195.07,157.15,54.44,54.44,0.01,0.0,0.0,198.81,,0.0,179.83,155.69,83.61,24.14,0.0,-25.35,48.98,137.06,-2.83,-4.83,25.83,2.61,136.38,329.35,465.44,-14.73,-19.33,-9.47,-45.97,-2.97,0.21,0.22,0.52,0.65,0.36,8.14,44.85,0.73,0.73,0.0,0.0,,,0.0,2.51,145.66,0.3,0.49,0.28,0.0,0.01,-4973.67,-248.68,416.85,-200.61,-421.85,55.77,834.29,8.86,2024.54,-12.28,-29.81,-2808.02,-59.66,0.0,0.0,0.0,-4973.67,-7876.36,1115.37,1351.01,0.0,0.0,440.62,-248.68,-12.28,-2808.02,-59.66,20.0,0.0,0.0,0.0,1
우양에이치씨(주),101970,2012,4,25,32501,  금속가공제품 제조업; 기계 및 가구 제외 ,2012-07-26,2015/03/17,35.52,36.01,0.0,0.0,53.64,26.1,16.79,73.67,20.62,28.21,-3.78,1.1,0.0,0.0,0.0,0.0,18.77,10.34,3.33,8.49,7.62,2.45,30.27,9.74,8.31,2.67,339.39,109.24,81.23,89.66,-6.52,-7.01,3.85,-3.19,0.08,12.79,5.29,96.29,9.91,0.0,0.0,3.89,3.06,10.49,0.0,3.79,6.92,8.19,1061.43,0.0,35.6,89.91,1.77,0.15,1.98,18974.02,594.0,-911.94,7798.2,1962.11,61.2,5.74,157.76,57.69,38.8,27.77,72.23,1161.43,139.7,105.08,97.03,91.46,3.48,137.46,0.0,70.33,,195.44,260.08,227.14,84.42,32.95,0.0,-1.88,46.48,167.36,2.06,1.99,25.38,10.61,85.65,49.99,140.56,2.99,4.64,2.16,3.37,2.69,0.74,0.8,2.93,32.82,0.99,9.04,40.36,1.17,1.24,19.65,18.58,,,0.0,12.72,28.7,2.0,2.86,0.57,0.04,0.14,44189.46,132.3,606.11,62.68,20.17,59.5,198.41,129.13,946.15,13.98,66.68,102.46,21.83,44.97,55.03,15.25,44189.46,7726.7,19873.14,7788.51,2675.69,0.0,6125.41,132.3,13.98,102.46,21.83,334.0,0.0,0.0,20.74,0
우양에이치씨(주),101970,2013,4,25,32501,  금속가공제품 제조업; 기계 및 가구 제외 ,2012-07-26,2015/03/17,18.15,44.83,0.0,0.0,28.27,11.72,-10.35,48.06,11.64,3.55,69.94,66.17,21.03,3.29,8.08,18.88,17.11,9.59,5.07,6.85,6.29,3.32,19.92,10.52,7.44,3.93,250.47,132.31,82.89,90.41,-2.93,-3.25,2.68,-0.65,0.11,23.99,5.08,93.64,11.0,0.0,0.0,2.73,3.42,11.81,0.0,2.57,4.29,4.8,1232.22,0.0,30.68,91.83,0.0,0.0,0.0,12120.16,663.0,-409.32,6743.18,1162.57,57.88,4.61,137.4,55.21,42.12,34.8,65.2,1332.22,121.03,76.19,129.45,123.49,1.01,229.78,20.25,90.85,,252.93,187.33,128.47,63.05,58.86,155.59,13.17,50.0,143.65,2.71,3.49,32.19,12.32,90.6,61.92,131.98,-3.57,-4.65,-2.33,-3.84,3.58,0.66,0.78,2.08,26.11,0.96,9.64,37.85,1.1,1.16,21.47,17.0,,,0.0,11.85,30.79,1.62,2.27,0.58,0.04,0.1,55243.66,160.13,655.08,62.84,33.19,70.74,177.64,111.76,1082.19,14.8,90.14,143.28,24.44,44.17,55.83,20.73,55243.66,15064.91,24403.87,6051.86,2138.21,0.0,7584.81,160.13,14.8,143.28,24.44,345.0,0.0,0.0,23.56,0
한솔아이원스(주),114810,2013,5,29,32902,  기타 기계 및 장비 제조업 ,2013-02-07,,50.31,37.89,0.0,0.0,34.87,113.46,185.18,79.17,26.23,26.44,35.82,26.56,15.69,7.31,17.63,10.24,42.32,15.36,11.3,10.94,10.72,7.88,26.58,19.55,12.92,9.5,233.35,171.6,57.68,84.64,-1.84,-1.79,1.79,0.17,0.59,16.44,9.13,86.72,19.48,0.0,0.0,2.02,9.83,12.1,32.16,2.09,3.31,3.39,834.72,100.0,53.64,89.3,10.0,1.07,7.03,6429.94,750.0,1506.12,4635.2,987.67,27.9,28.54,38.7,19.94,72.1,43.1,56.9,934.72,167.29,113.24,76.8,54.88,14.89,138.64,0.0,199.87,,69.36,132.03,84.3,49.35,47.73,0.0,-8.43,37.05,85.98,7.29,8.57,38.49,8.35,35.26,108.05,144.68,20.19,31.01,11.49,19.78,8.6,0.7,0.84,1.73,15.19,1.17,14.42,25.32,2.84,3.85,10.81,33.78,,,0.0,6.65,54.87,0.93,1.01,1.08,0.33,0.02,24819.93,88.96,216.04,33.18,24.4,37.15,206.01,119.17,371.84,23.92,43.18,74.65,41.18,41.76,58.24,27.43,24819.93,8148.15,10365.89,1075.95,0.0,0.0,5229.94,88.96,23.92,74.65,41.18,279.0,147.61,11.99,109.58,1
한솔아이원스(주),114810,2014,5,29,32902,  기타 기계 및 장비 제조업 ,2013-02-07,,-0.08,9.78,0.0,0.0,10.4,-27.15,-17.13,11.14,14.71,-38.85,-16.27,-20.1,-9.41,11.47,2.91,-0.31,39.28,8.19,8.25,5.68,5.46,5.5,11.99,12.08,6.47,6.51,118.36,119.18,60.72,91.81,1.24,-1.67,1.67,0.41,0.28,12.53,6.61,91.14,17.19,0.0,0.0,1.72,8.76,10.87,30.67,2.04,3.42,3.5,938.87,100.0,58.19,90.37,10.0,0.96,8.39,7227.32,596.0,1139.94,5021.8,591.79,20.34,32.46,25.54,13.74,79.66,47.94,52.06,1038.87,166.17,107.94,77.63,52.43,3.26,146.96,0.0,147.43,,99.69,108.6,54.66,39.27,53.94,0.0,-5.86,38.98,81.3,4.1,6.65,43.32,9.39,36.18,113.8,127.0,23.18,30.97,12.07,18.1,4.91,0.67,0.79,1.46,14.45,1.22,11.02,33.13,2.76,3.96,9.15,39.87,,,0.0,6.43,56.78,0.88,0.95,1.2,0.22,0.02,25064.38,80.59,222.32,18.2,18.33,37.04,210.78,124.05,333.32,24.18,38.24,64.97,36.25,45.96,54.04,22.74,25064.38,6517.48,11519.18,1153.62,0.0,0.0,5874.1,80.59,24.18,64.97,36.25,311.0,156.5,9.75,150.39,1
한솔아이원스(주),114810,2015,5,29,32902,  기타 기계 및 장비 제조업 ,2013-02-07,,26.94,21.46,0.0,0.0,20.26,53.1,94.62,-9.37,0.32,0.0,-76.53,-74.47,-19.97,16.72,-14.05,4.37,21.88,-6.1,1.93,-3.36,-3.6,1.14,-8.93,2.83,-5.02,1.59,-84.34,26.68,78.12,106.1,12.03,-1.42,1.42,-0.1,0.26,67.5,1.98,94.89,18.36,0.0,0.0,1.29,5.59,9.31,45.35,1.4,1.91,2.37,758.21,0.0,9.36,88.35,0.0,0.0,0.0,6825.52,132.0,-337.44,4263.57,-416.27,24.54,41.26,32.51,14.41,75.46,34.23,65.77,858.21,220.49,160.12,46.41,27.26,0.1,101.57,0.0,183.88,,55.24,192.18,154.47,77.98,37.71,0.0,-28.33,50.56,147.73,-3.33,5.17,30.24,7.58,38.47,131.11,116.32,4.32,5.62,2.84,5.39,-4.29,0.59,0.82,1.46,13.83,0.99,9.78,37.32,2.6,4.18,6.88,53.06,,,0.0,5.88,62.07,0.76,0.82,0.92,0.34,0.01,23412.85,64.5,191.08,-11.65,3.69,38.66,128.61,50.84,362.5,17.79,50.15,126.87,33.75,59.94,40.06,5.72,23412.85,4117.49,14032.58,986.84,0.0,0.0,4275.95,64.5,17.79,126.87,33.75,363.0,113.88,7.58,74.71,1
한솔아이원스(주),114810,2016,5,29,32902,  기타 기계 및 장비 제조업 ,2013-02-07,,19.93,13.67,0.0,0.0,13.49,39.73,51.51,-27.0,22.53,0.0,0.0,-1261.15,-51.54,8.26,13.18,21.71,9.39,-12.72,-19.03,-7.39,-7.47,-11.18,-27.75,-41.51,-9.59,-14.35,-205.99,-308.17,90.61,112.72,-6.96,-4.2,4.2,0.86,0.23,0.0,-8.71,119.4,17.96,0.0,0.0,3.46,6.77,11.08,24.71,3.37,3.84,4.54,526.49,0.0,-36.42,84.04,0.0,0.0,0.0,8097.77,-1541.0,-361.84,2953.17,-1029.94,28.59,44.74,40.03,15.8,71.41,20.83,79.17,626.49,342.79,142.8,57.18,31.6,2.68,88.89,0.0,105.61,,84.17,380.01,239.96,54.53,140.04,0.0,-21.41,60.77,291.71,-2.93,-3.69,17.51,5.26,45.53,124.72,170.22,-2.89,-3.77,-2.29,-4.25,-3.03,0.59,0.75,2.18,16.2,0.8,6.98,52.28,2.2,3.87,5.07,71.95,,,0.0,5.4,67.58,0.8,0.86,0.75,0.29,0.01,12284.33,31.26,216.26,-27.51,-41.15,47.05,248.55,66.13,401.55,7.78,12.58,47.27,14.45,150.52,-50.52,-131.65,12284.33,-16726.64,18489.82,3567.48,0.0,0.0,6968.28,31.26,7.78,47.27,14.45,393.0,93.62,5.48,70.98,1
한솔아이원스(주),114810,2017,5,29,32902,  기타 기계 및 장비 제조업 ,2013-02-07,,18.82,3.78,0.0,-0.99,5.25,52.7,52.76,86.22,52.45,0.0,0.0,0.0,96.6,32.06,15.44,-22.1,26.95,4.96,-0.49,3.78,3.72,-0.37,13.65,-1.35,4.05,-0.4,107.43,-10.59,73.05,95.04,-5.02,-3.9,3.9,-0.34,0.22,0.0,2.56,100.06,14.55,0.0,0.0,3.86,6.06,8.72,32.86,4.02,5.22,5.3,812.67,0.0,-21.24,89.04,0.0,0.0,0.0,12168.62,-59.0,-672.99,5560.49,603.16,36.74,44.76,58.08,20.3,63.26,32.65,67.35,912.67,193.75,132.34,70.39,38.88,10.11,58.27,0.0,122.2,,47.68,206.27,159.86,73.63,46.41,0.0,-15.46,52.75,161.55,1.25,0.98,29.07,8.13,43.99,89.26,133.22,-4.34,-5.54,-2.92,-4.23,1.27,0.75,0.82,2.75,21.67,1.03,8.18,44.64,2.27,4.11,5.08,71.86,,,0.0,7.22,50.58,1.12,1.21,0.89,0.24,0.01,31894.3,61.45,249.65,12.37,-1.22,36.65,195.97,50.51,361.28,17.01,31.36,121.67,24.62,59.64,40.36,-1.99,31894.3,-79.97,19022.41,5048.1,0.0,0.0,7923.59,61.45,17.01,121.67,24.62,519.0,67.6,5.67,53.95,1
한솔아이원스(주),114810,2018,5,29,32902,  기타 기계 및 장비 제조업 ,2013-02-07,,5.41,6.42,0.0,-1.0,10.64,-3.6,31.03,0.0,31.67,-16.41,0.0,0.0,-2.99,17.15,12.4,9.57,25.74,3.15,0.51,2.82,2.79,0.45,8.77,1.41,3.07,0.5,80.03,12.91,74.26,96.85,-3.54,-2.25,2.25,0.22,0.16,0.0,2.44,100.39,14.09,0.0,0.0,2.21,5.02,9.17,39.42,2.92,3.69,3.81,812.67,0.0,-21.11,89.17,0.0,0.0,0.0,12716.47,65.0,726.39,4385.62,400.15,33.6,60.83,50.61,13.16,66.4,30.98,69.02,912.67,214.36,129.96,68.7,26.91,5.7,38.72,0.0,135.93,,28.48,222.83,157.89,64.87,64.94,0.0,-15.31,53.32,172.13,1.38,0.82,27.58,8.13,39.65,73.23,103.68,0.95,1.22,0.65,0.76,1.4,0.89,0.98,2.79,25.43,1.3,13.02,28.04,2.52,5.33,4.79,76.2,,,0.0,10.15,35.95,1.37,1.51,1.03,0.52,0.01,36245.79,59.61,280.6,8.83,1.42,40.16,177.76,49.85,325.07,18.34,33.54,119.6,21.25,67.37,32.63,2.39,36245.79,-678.2,24417.4,3831.05,0.0,0.0,8695.36,59.61,18.34,119.6,21.25,608.0,45.42,5.59,35.52,1
